"V1" "V2" "V3" "V4" "V5" "covar"
"4167" 0 0 1 1 0 1
"4168" 1 0 0 0 0 0
"4169" 0 1 0 1 0 1
"4170" 0 1 0 0 0 0
"4171" 0 0 0 0 0 0
"4172" 0 0 0 1 1 1
"4173" 1 0 0 0 0 0
"4174" 0 1 0 1 0 1
"4175" 1 0 0 0 0 0
"4176" 1 0 0 1 1 1
"4177" 1 0 0 0 1 1
"4178" 0 0 0 1 1 1
"4179" 0 0 0 0 1 0
"4180" 0 0 0 0 1 0
"4181" 1 0 0 0 1 1
"4182" 0 0 0 1 1 1
"4183" 0 0 0 0 0 0
"4184" 1 0 0 0 0 0
"4185" 1 1 0 0 0 1
"4186" 0 0 0 1 0 0
"4187" 0 0 0 0 0 0
"4188" 1 0 0 1 0 1
"4189" 0 1 0 0 1 1
"4190" 0 0 0 0 0 0
"4191" 1 1 0 0 0 1
"4192" 1 0 0 0 0 0
"4193" 1 0 0 0 1 1
"4194" 0 0 0 1 1 1
"4195" 0 1 0 0 0 0
"4196" 1 0 0 0 0 0
"4197" 1 0 0 0 1 1
"4198" 0 1 0 1 1 1
"4199" 0 1 0 1 0 1
"4200" 0 1 0 0 1 1
"4201" 0 0 0 1 0 0
"4202" 0 0 0 0 1 0
"4203" 1 0 0 1 0 1
"4204" 1 1 0 0 1 1
"4205" 0 0 0 0 1 0
"4206" 0 0 0 0 1 0
"4207" 1 0 0 0 1 1
"4208" 0 0 0 0 0 0
"4209" 1 0 0 0 0 0
"4210" 1 1 0 1 1 1
"4211" 0 1 0 0 0 0
"4212" 1 0 0 1 0 1
"4213" 0 1 1 0 1 1
"4214" 0 0 0 0 0 0
"4215" 1 0 0 0 0 0
"4216" 0 0 0 1 1 1
"4217" 0 0 1 0 0 0
"4218" 0 0 0 0 0 0
"4219" 0 0 0 1 1 1
"4220" 1 0 1 1 0 1
"4221" 1 0 1 1 0 1
"4222" 0 0 0 1 1 1
"4223" 1 0 0 0 0 0
"4224" 0 0 0 0 1 0
"4225" 0 0 0 0 1 0
"4226" 0 0 0 0 0 0
"4227" 1 1 0 0 1 1
"4228" 1 0 0 1 1 1
"4229" 1 0 0 0 1 1
"4230" 0 1 0 0 0 0
"4231" 0 1 0 0 1 1
"4232" 1 0 0 0 0 0
"4233" 0 1 0 0 0 0
"4234" 0 1 0 0 1 1
"4235" 0 0 0 0 0 0
"4236" 1 1 0 0 0 1
"4237" 1 0 0 1 0 1
"4238" 1 0 1 0 0 1
"4239" 1 1 0 0 1 1
"4240" 0 1 0 1 1 1
"4241" 0 0 0 1 1 1
"4242" 0 0 1 0 1 1
"4243" 0 0 1 0 1 1
"4244" 0 1 1 0 0 1
"4245" 1 0 1 1 1 1
"4246" 1 1 0 1 1 1
"4247" 1 0 0 0 0 0
"4248" 1 0 0 0 1 1
"4249" 0 0 0 0 1 0
"4250" 0 1 0 1 1 1
"4251" 0 1 0 0 0 0
"4252" 1 1 0 0 1 1
"4253" 0 0 0 0 0 0
"4254" 0 0 0 1 1 1
"4255" 1 0 1 0 1 1
"4256" 1 0 0 1 1 1
"4257" 1 0 0 0 1 1
"4258" 1 1 0 0 0 1
"4259" 1 1 0 0 0 1
"4260" 0 0 0 0 0 0
"4261" 1 0 0 0 0 0
"4262" 0 0 0 1 1 1
"4263" 1 0 0 0 1 1
"4264" 0 0 0 0 0 0
"4265" 0 1 1 0 0 1
"4266" 0 0 1 0 0 0
"4267" 0 1 0 1 0 1
"4268" 1 0 0 0 0 0
"4269" 1 0 0 0 0 0
"4270" 0 0 0 1 0 0
"4271" 1 0 0 1 0 1
"4272" 0 0 0 0 0 0
"4273" 0 1 0 0 0 0
"4274" 0 0 0 0 1 0
"4275" 0 0 1 0 1 1
"4276" 0 1 0 0 0 0
"4277" 1 0 1 0 0 1
"4278" 1 0 0 0 0 0
"4279" 1 0 0 1 1 1
"4280" 1 0 0 0 0 0
"4281" 0 1 0 0 0 0
"4282" 1 0 0 0 1 1
"4283" 0 1 0 0 0 0
"4284" 0 0 0 0 0 0
"4285" 1 0 0 0 0 0
"4286" 0 0 0 0 1 0
"4287" 0 1 0 1 0 1
"4288" 0 1 0 1 1 1
"4289" 0 1 0 0 1 1
"4290" 1 1 0 0 1 1
"4291" 0 1 1 0 0 1
"4292" 1 0 0 1 0 1
"4293" 0 1 0 0 0 0
"4294" 0 1 0 0 1 1
"4295" 0 0 0 0 0 0
"4296" 1 0 0 0 0 0
"4297" 1 1 0 0 0 1
"4298" 1 1 0 0 0 1
"4299" 1 1 0 0 1 1
"4300" 1 0 0 1 0 1
"4301" 1 0 0 0 0 0
"4302" 0 0 0 0 1 0
"4303" 1 0 0 0 0 0
"4304" 0 1 0 0 0 0
"4305" 0 1 0 1 1 1
"4306" 1 0 0 0 0 0
"4307" 0 0 0 0 1 0
"4308" 0 0 0 0 0 0
"4309" 1 0 0 0 1 1
"4310" 0 0 0 0 0 0
"4311" 0 1 0 1 0 1
"4312" 0 1 0 0 1 1
"4313" 0 0 0 1 0 0
"4314" 0 1 0 0 0 0
"4315" 1 0 0 0 1 1
"4316" 1 0 1 1 1 1
"4317" 0 0 0 0 1 0
"4318" 0 0 0 0 0 0
"4319" 1 0 0 0 0 0
"4320" 0 0 0 0 1 0
"4321" 0 0 0 0 1 0
"4322" 0 0 1 0 1 1
"4323" 1 0 0 0 1 1
"4324" 0 0 0 0 0 0
"4325" 1 0 0 1 1 1
"4326" 0 0 0 1 1 1
"4327" 0 0 0 1 0 0
"4328" 0 0 0 0 0 0
"4329" 0 1 0 0 1 1
"4330" 1 0 0 0 1 1
"4331" 0 0 0 0 1 0
"4332" 0 0 0 0 0 0
"4333" 0 1 0 0 1 1
"4334" 0 0 0 0 0 0
"4335" 0 0 0 0 0 0
"4336" 0 0 0 0 1 0
"4337" 0 1 0 0 0 0
"4338" 0 0 0 0 0 0
"4339" 0 0 0 0 0 0
"4340" 0 1 1 0 1 1
"4341" 1 0 0 0 0 0
"4342" 1 0 0 0 1 1
"4343" 0 0 0 0 0 0
"4344" 1 1 0 0 0 1
"4345" 1 0 0 0 1 1
"4346" 0 0 0 0 1 0
"4347" 0 0 0 0 0 0
"4348" 0 0 0 0 0 0
"4349" 1 0 0 0 0 0
"4350" 0 1 1 1 0 1
"4351" 0 0 0 1 1 1
"4352" 1 0 0 0 0 0
"4353" 0 0 0 0 1 0
"4354" 0 0 0 0 0 0
"4355" 0 0 0 0 0 0
"4356" 0 0 0 1 1 1
"4357" 0 0 0 0 1 0
"4358" 1 1 0 0 1 1
"4359" 1 0 0 0 1 1
"4360" 0 0 0 0 0 0
"4361" 0 0 0 1 1 1
"4362" 1 0 1 0 1 1
"4363" 0 0 0 1 1 1
"4364" 1 0 0 0 0 0
"4365" 0 0 0 0 0 0
"4366" 0 0 0 1 1 1
"4367" 0 0 0 0 1 0
"4368" 1 0 0 0 1 1
"4369" 0 0 0 0 0 0
"4370" 0 0 0 0 0 0
"4371" 0 1 0 1 0 1
"4372" 0 0 0 0 1 0
"4373" 0 0 0 0 1 0
"4374" 0 0 0 1 0 0
"4375" 0 0 0 0 1 0
"4376" 1 0 0 0 1 1
"4377" 1 0 0 0 0 0
"4378" 0 1 0 1 1 1
"4379" 1 0 0 0 0 0
"4380" 1 1 1 0 0 1
"4381" 0 0 1 0 0 0
"4382" 0 0 1 1 0 1
"4383" 1 0 0 0 1 1
"4384" 1 0 0 0 1 1
"4385" 1 1 0 0 0 1
"4386" 0 0 0 0 1 0
"4387" 0 0 0 0 1 0
"4388" 1 0 0 0 1 1
"4389" 1 0 0 1 1 1
"4390" 1 1 0 0 1 1
"4391" 1 1 0 0 0 1
"4392" 0 1 0 0 1 1
"4393" 0 0 0 0 1 0
"4394" 1 1 1 0 0 1
"4395" 0 1 0 0 1 1
"4396" 0 0 0 0 0 0
"4397" 0 1 0 0 1 1
"4398" 1 1 0 0 0 1
"4399" 1 0 0 0 0 0
"4400" 1 0 0 1 1 1
"4401" 0 0 0 1 0 0
"4402" 1 0 0 0 1 1
"4403" 0 0 0 0 1 0
"4404" 0 1 0 1 1 1
"4405" 0 0 0 0 1 0
"4406" 0 0 0 0 1 0
"4407" 0 0 1 0 0 0
"4408" 1 0 0 0 0 0
"4409" 0 0 0 0 0 0
"4410" 0 0 1 0 0 0
"4411" 0 0 1 0 1 1
"4412" 1 0 1 0 1 1
"4413" 1 0 0 0 1 1
"4414" 0 0 0 1 1 1
"4415" 0 0 0 1 1 1
"4416" 0 0 0 0 0 0
"4417" 0 0 1 0 0 0
"4418" 1 0 0 0 0 0
"4419" 0 1 0 1 0 1
"4420" 0 1 0 0 0 0
"4421" 0 0 0 0 0 0
"4422" 1 0 0 0 0 0
"4423" 1 1 0 1 0 1
"4424" 1 0 0 1 1 1
"4425" 1 0 0 0 1 1
"4426" 1 0 0 0 1 1
"4427" 0 0 1 0 1 1
"4428" 1 0 0 0 1 1
"4429" 1 0 0 0 1 1
"4430" 0 0 0 0 0 0
"4431" 1 0 0 1 1 1
"4432" 0 0 0 1 1 1
"4433" 0 0 0 0 0 0
"4434" 0 0 0 0 0 0
"4435" 1 0 0 1 1 1
"4436" 1 0 0 0 1 1
"4437" 1 0 0 1 1 1
"4438" 0 0 0 1 1 1
"4439" 1 1 0 0 0 1
"4440" 1 0 0 1 1 1
"4441" 0 1 0 1 1 1
"4442" 1 0 0 0 1 1
"4443" 0 0 0 0 1 0
"4444" 1 0 0 0 1 1
"4445" 1 0 1 0 1 1
"4446" 0 0 0 0 0 0
"4447" 0 0 0 1 0 0
"4448" 0 0 1 1 0 1
"4449" 1 0 0 0 1 1
"4450" 1 0 0 0 1 1
"4451" 0 0 0 1 1 1
"4452" 0 1 0 0 0 0
"4453" 0 0 0 1 1 1
"4454" 1 0 0 0 0 0
"4455" 0 0 0 0 0 0
"4456" 0 0 0 0 1 0
"4457" 0 0 0 0 0 0
"4458" 1 0 0 0 0 0
"4459" 0 1 1 0 0 1
"4460" 0 0 0 0 0 0
"4461" 0 0 0 0 1 0
"4462" 0 0 0 0 0 0
"4463" 0 0 0 1 0 0
"4464" 0 0 0 1 0 0
"4465" 0 0 0 0 0 0
"4466" 0 0 0 0 1 0
"4467" 1 1 0 0 1 1
"4468" 0 1 0 0 1 1
"4469" 0 0 0 0 1 0
"4470" 0 0 0 0 1 0
"4471" 0 0 0 0 0 0
"4472" 0 0 0 0 0 0
"4473" 0 0 0 0 1 0
"4474" 0 0 0 0 0 0
"4475" 0 0 0 0 0 0
"4476" 0 0 0 0 1 0
"4477" 1 0 0 0 0 0
"4478" 0 0 1 0 0 0
"4479" 1 0 0 1 1 1
"4480" 0 0 0 1 1 1
"4481" 0 0 0 0 1 0
"4482" 0 0 0 1 1 1
"4483" 0 0 0 0 1 0
"4484" 0 0 0 0 0 0
"4485" 1 0 0 0 1 1
"4486" 0 0 0 1 1 1
"4487" 1 0 0 0 1 1
"4488" 1 0 0 0 1 1
"4489" 0 1 1 0 1 1
"4490" 0 1 0 0 1 1
"4491" 0 0 0 1 1 1
"4492" 0 0 0 0 1 0
"4493" 1 0 0 0 0 0
"4494" 1 1 1 1 1 1
"4495" 0 0 0 0 1 0
"4496" 1 0 0 1 1 1
"4497" 0 0 1 1 0 1
"4498" 0 0 0 0 0 0
"4499" 1 0 0 1 1 1
"4500" 1 1 0 0 1 1
"4501" 1 0 0 0 1 1
"4502" 0 1 0 1 1 1
"4503" 1 0 0 1 1 1
"4504" 0 1 0 1 0 1
"4505" 1 0 0 1 0 1
"4506" 0 0 0 0 1 0
"4507" 0 0 0 1 1 1
"4508" 0 1 0 0 0 0
"4509" 0 0 0 0 0 0
"4510" 0 0 0 0 1 0
"4511" 0 0 0 1 0 0
"4512" 0 1 0 0 1 1
"4513" 1 1 0 0 1 1
"4514" 1 0 0 0 0 0
"4515" 0 0 0 0 1 0
"4516" 1 0 1 0 1 1
"4517" 0 0 0 0 0 0
"4518" 0 0 0 0 0 0
"4519" 0 0 1 0 0 0
"4520" 1 0 0 0 0 0
"4521" 0 0 0 0 1 0
"4522" 1 0 0 1 1 1
"4523" 0 1 0 0 1 1
"4524" 0 0 0 1 0 0
"4525" 0 0 1 0 1 1
"4526" 1 0 0 0 0 0
"4527" 0 0 0 0 0 0
"4528" 1 0 0 1 0 1
"4529" 0 0 0 0 0 0
"4530" 0 0 0 1 1 1
"4531" 0 0 0 0 1 0
"4532" 1 1 0 0 0 1
"4533" 0 0 0 1 1 1
"4534" 0 0 0 0 0 0
"4535" 0 1 0 0 0 0
"4536" 0 0 0 0 0 0
"4537" 1 0 0 0 1 1
"4538" 0 0 0 0 0 0
"4539" 0 1 0 0 0 0
"4540" 1 0 0 0 0 0
"4541" 0 1 0 0 1 1
"4542" 1 0 0 0 1 1
"4543" 0 0 0 1 0 0
"4544" 0 0 0 0 0 0
"4545" 1 1 0 0 0 1
"4546" 1 0 0 0 0 0
"4547" 0 0 0 0 1 0
"4548" 1 0 0 0 0 0
"4549" 1 0 1 1 0 1
"4550" 0 0 0 0 0 0
"4551" 1 1 0 1 0 1
"4552" 1 0 0 0 0 0
"4553" 1 0 0 0 1 1
"4554" 0 0 0 0 1 0
"4555" 0 0 0 1 0 0
"4556" 1 0 0 1 0 1
"4557" 1 0 0 0 1 1
"4558" 0 0 0 0 1 0
"4559" 1 0 0 0 1 1
"4560" 1 1 0 0 1 1
"4561" 0 1 0 0 1 1
"4562" 1 0 0 0 1 1
"4563" 0 1 0 0 0 0
"4564" 1 1 0 0 1 1
"4565" 1 0 1 0 1 1
"4566" 0 1 0 0 0 0
"4567" 1 0 0 0 0 0
"4568" 0 0 0 0 0 0
"4569" 1 1 0 0 0 1
"4570" 0 0 0 0 0 0
"4571" 0 0 1 0 0 0
"4572" 0 1 0 0 1 1
"4573" 1 0 0 1 1 1
"4574" 1 0 0 0 0 0
"4575" 0 0 0 0 0 0
"4576" 0 0 0 0 0 0
"4577" 1 1 0 0 1 1
"4578" 0 0 0 0 0 0
"4579" 1 0 0 1 1 1
"4580" 1 1 0 1 0 1
"4581" 0 0 0 0 1 0
"4582" 0 0 0 1 0 0
"4583" 1 0 0 0 0 0
"4584" 0 1 0 1 1 1
"4585" 0 0 1 0 0 0
"4586" 0 0 0 1 1 1
"4587" 0 0 0 1 1 1
"4588" 1 0 0 0 1 1
"4589" 0 0 0 0 1 0
"4590" 0 0 0 0 0 0
"4591" 0 0 0 0 1 0
"4592" 0 0 0 0 1 0
"4593" 1 0 0 0 0 0
"4594" 0 0 1 1 0 1
"4595" 0 0 1 0 0 0
"4596" 0 0 0 1 0 0
"4597" 0 0 0 1 0 0
"4598" 1 0 0 1 1 1
"4599" 0 0 0 0 0 0
"4600" 0 0 0 1 1 1
"4601" 0 0 0 0 1 0
"4602" 1 1 1 0 0 1
"4603" 1 0 0 0 1 1
"4604" 0 1 0 1 0 1
"4605" 0 0 0 0 1 0
"4606" 1 0 0 1 1 1
"4607" 1 0 0 1 1 1
"4608" 0 0 1 0 0 0
"4609" 0 1 0 1 1 1
"4610" 0 0 0 0 0 0
"4611" 1 1 0 0 1 1
"4612" 1 0 0 1 0 1
"4613" 0 0 0 1 1 1
"4614" 1 0 0 1 1 1
"4615" 1 0 1 1 1 1
"4616" 1 0 1 0 1 1
"4617" 1 0 0 0 1 1
"4618" 0 0 0 0 1 0
"4619" 1 1 0 0 1 1
"4620" 0 0 0 0 0 0
"4621" 0 0 0 0 0 0
"4622" 0 0 0 0 0 0
"4623" 1 1 0 1 1 1
"4624" 0 1 0 0 0 0
"4625" 0 0 0 0 0 0
"4626" 1 0 0 0 0 0
"4627" 0 0 0 0 0 0
"4628" 0 1 0 0 1 1
"4629" 1 0 0 0 0 0
"4630" 0 0 0 0 1 0
"4631" 0 0 0 1 1 1
"4632" 1 0 0 0 1 1
"4633" 0 1 0 1 1 1
"4634" 0 0 0 0 0 0
"4635" 1 0 0 1 1 1
"4636" 0 0 1 1 0 1
"4637" 1 1 0 0 0 1
"4638" 1 1 0 0 1 1
"4639" 1 0 0 1 0 1
"4640" 0 0 0 1 0 0
"4641" 1 0 0 1 0 1
"4642" 1 0 1 0 0 1
"4643" 0 1 0 0 0 0
"4644" 0 0 1 0 0 0
"4645" 0 1 1 0 1 1
"4646" 0 1 0 1 1 1
"4647" 1 1 0 0 0 1
"4648" 0 1 0 0 0 0
"4649" 0 0 0 0 0 0
"4650" 1 0 0 1 0 1
"4651" 0 0 0 0 1 0
"4652" 1 1 0 0 0 1
"4653" 1 0 0 1 1 1
"4654" 0 0 0 0 0 0
"4655" 0 0 0 0 0 0
"4656" 0 1 0 1 1 1
"4657" 0 0 0 1 1 1
"4658" 1 0 0 1 1 1
"4659" 0 1 0 0 0 0
"4660" 1 0 0 0 1 1
"4661" 1 0 0 0 1 1
"4662" 0 0 0 0 1 0
"4663" 0 0 0 0 0 0
"4664" 1 1 0 0 1 1
"4665" 0 0 0 1 0 0
"4666" 1 0 1 0 1 1
"4667" 1 0 0 0 0 0
"4668" 1 1 0 0 1 1
"4669" 0 0 1 1 1 1
"4670" 1 0 0 0 0 0
"4671" 0 0 0 0 1 0
"4672" 0 0 0 1 1 1
"4673" 1 0 1 1 0 1
"4674" 1 0 0 0 0 0
"4675" 1 0 0 0 1 1
"4676" 1 0 0 0 0 0
"4677" 0 0 0 0 1 0
"4678" 1 0 0 0 1 1
"4679" 0 0 0 0 1 0
"4680" 0 0 0 1 0 0
"4681" 0 0 0 0 0 0
"4682" 1 0 0 0 0 0
"4683" 1 0 0 0 0 0
"4684" 1 0 1 0 1 1
"4685" 1 0 0 0 1 1
"4686" 0 0 0 0 1 0
"4687" 0 0 0 1 0 0
"4688" 1 0 1 0 1 1
"4689" 0 0 1 0 0 0
"4690" 1 0 0 1 1 1
"4691" 0 0 1 0 0 0
"4692" 0 1 0 0 0 0
"4693" 0 0 0 0 1 0
"4694" 1 0 0 1 0 1
"4695" 0 0 0 0 1 0
"4696" 0 1 1 1 0 1
"4697" 0 0 0 1 0 0
"4698" 1 0 0 1 0 1
"4699" 1 0 0 1 1 1
"4700" 0 0 0 1 0 0
"4701" 0 1 1 0 0 1
"4702" 1 0 0 0 0 0
"4703" 1 1 0 1 0 1
"4704" 0 1 0 0 1 1
"4705" 1 1 0 1 1 1
"4706" 1 0 0 0 1 1
"4707" 1 0 0 0 0 0
"4708" 1 0 0 0 1 1
"4709" 0 0 1 1 0 1
"4710" 0 1 1 0 1 1
"4711" 1 1 0 0 0 1
"4712" 1 1 1 0 0 1
"4713" 0 0 0 1 1 1
"4714" 0 0 0 0 0 0
"4715" 0 0 0 0 0 0
"4716" 0 0 0 0 1 0
"4717" 0 1 1 1 1 1
"4718" 0 0 0 0 0 0
"4719" 1 1 0 0 1 1
"4720" 1 0 0 1 0 1
"4721" 1 0 0 0 1 1
"4722" 0 0 0 0 0 0
"4723" 0 0 1 0 1 1
"4724" 1 0 0 0 1 1
"4725" 0 0 0 1 1 1
"4726" 0 0 0 1 1 1
"4727" 1 0 0 1 1 1
"4728" 0 0 0 0 1 0
"4729" 1 0 0 0 1 1
"4730" 0 0 0 1 1 1
"4731" 1 1 1 0 0 1
"4732" 1 0 0 0 1 1
"4733" 0 1 0 0 0 0
"4734" 0 1 0 1 0 1
"4735" 0 0 0 0 1 0
"4736" 1 1 0 0 0 1
"4737" 0 0 0 0 0 0
"4738" 1 0 0 0 1 1
"4739" 1 0 0 0 0 0
"4740" 1 0 1 0 0 1
"4741" 0 0 0 0 0 0
"4742" 1 0 0 1 0 1
"4743" 1 1 0 1 1 1
"4744" 1 0 1 0 0 1
"4745" 1 1 0 1 1 1
"4746" 0 0 0 0 1 0
"4747" 1 0 0 1 0 1
"4748" 1 0 0 0 0 0
"4749" 1 0 0 0 0 0
"4750" 1 0 0 1 1 1
"4751" 0 0 0 0 0 0
"4752" 0 0 0 0 1 0
"4753" 1 0 0 0 1 1
"4754" 1 0 0 0 0 0
"4755" 0 0 0 0 1 0
"4756" 1 0 0 0 0 0
"4757" 0 1 0 0 0 0
"4758" 0 0 0 0 0 0
"4759" 1 0 0 1 1 1
"4760" 0 0 0 0 0 0
"4761" 0 0 0 1 0 0
"4762" 1 0 0 0 1 1
"4763" 1 1 0 0 1 1
"4764" 1 0 0 0 1 1
"4765" 0 1 1 0 0 1
"4766" 0 0 0 1 0 0
"4767" 1 0 0 1 1 1
"4768" 0 0 0 0 1 0
"4769" 0 0 0 0 0 0
"4770" 0 0 0 0 1 0
"4771" 1 0 0 0 0 0
"4772" 1 1 0 0 1 1
"4773" 0 1 0 0 0 0
"4774" 0 0 0 0 1 0
"4775" 0 0 0 1 0 0
"4776" 0 0 0 0 0 0
"4777" 1 0 0 1 1 1
"4778" 1 0 0 0 1 1
"4779" 0 1 0 0 0 0
"4780" 0 0 0 1 0 0
"4781" 1 0 0 0 0 0
"4782" 1 0 1 0 1 1
"4783" 0 0 0 0 1 0
"4784" 1 0 0 0 0 0
"4785" 0 0 0 0 0 0
"4786" 0 0 0 0 0 0
"4787" 1 0 0 1 1 1
"4788" 1 0 0 1 1 1
"4789" 1 0 0 0 1 1
"4790" 0 1 0 1 1 1
"4791" 1 0 0 1 0 1
"4792" 0 1 0 0 0 0
"4793" 1 0 0 1 0 1
"4794" 1 1 0 0 1 1
"4795" 0 0 0 0 1 0
"4796" 0 0 0 1 1 1
"4797" 0 0 0 0 1 0
"4798" 0 0 0 0 1 0
"4799" 0 0 0 0 0 0
"4800" 0 0 0 0 1 0
"4801" 0 0 0 0 0 0
"4802" 1 0 0 0 0 0
"4803" 0 0 0 0 1 0
"4804" 0 0 0 0 1 0
"4805" 0 0 0 0 1 0
"4806" 1 0 0 1 1 1
"4807" 1 0 0 0 0 0
"4808" 1 0 0 0 1 1
"4809" 1 0 0 0 1 1
"4810" 1 0 0 0 0 0
"4811" 1 0 0 0 0 0
"4812" 0 0 0 1 1 1
"4813" 0 0 0 0 0 0
"4814" 1 0 0 1 0 1
"4815" 0 0 0 1 1 1
"4816" 1 0 1 0 1 1
"4817" 1 0 0 1 0 1
"4818" 0 0 0 0 1 0
"4819" 0 0 0 1 1 1
"4820" 1 0 0 1 1 1
"4821" 1 0 0 1 0 1
"4822" 0 0 0 1 1 1
"4823" 0 0 0 0 1 0
"4824" 0 0 0 0 0 0
"4825" 0 0 0 0 0 0
"4826" 1 0 0 0 1 1
"4827" 1 0 0 1 0 1
"4828" 0 0 0 1 0 0
"4829" 0 0 0 0 0 0
"4830" 0 0 0 0 1 0
"4831" 0 0 0 0 1 0
"4832" 1 1 0 0 0 1
"4833" 0 0 0 0 1 0
"4834" 1 0 0 0 1 1
"4835" 0 1 0 0 0 0
"4836" 1 0 1 0 0 1
"4837" 0 0 0 1 1 1
"4838" 0 1 0 1 0 1
"4839" 0 0 1 0 0 0
"4840" 0 0 0 0 0 0
"4841" 0 1 0 0 1 1
"4842" 0 0 0 1 1 1
"4843" 0 1 0 1 1 1
"4844" 1 0 0 0 1 1
"4845" 0 1 0 0 0 0
"4846" 0 0 0 0 1 0
"4847" 1 0 0 0 0 0
"4848" 0 0 1 0 1 1
"4849" 1 1 0 0 0 1
"4850" 0 0 0 0 1 0
"4851" 0 0 0 0 0 0
"4852" 1 1 0 0 0 1
"4853" 1 0 0 0 1 1
"4854" 1 0 0 1 1 1
"4855" 1 0 0 0 1 1
"4856" 0 0 0 0 1 0
"4857" 1 1 0 0 0 1
"4858" 1 1 0 1 1 1
"4859" 0 0 0 0 0 0
"4860" 1 1 0 0 1 1
"4861" 0 0 0 0 1 0
"4862" 1 0 0 1 0 1
"4863" 0 0 0 0 0 0
"4864" 1 0 0 0 1 1
"4865" 1 0 0 0 0 0
"4866" 1 1 0 0 0 1
"4867" 1 0 0 0 1 1
"4868" 0 1 0 0 1 1
"4869" 1 0 0 0 1 1
"4870" 0 0 0 0 1 0
"4871" 1 1 0 0 0 1
"4872" 0 0 0 0 0 0
"4873" 0 0 0 0 0 0
"4874" 1 1 0 1 1 1
"4875" 0 0 0 0 1 0
"4876" 0 0 0 0 0 0
"4877" 1 1 0 1 0 1
"4878" 0 0 0 1 1 1
"4879" 1 0 1 0 1 1
"4880" 1 0 0 0 0 0
"4881" 1 0 0 0 0 0
"4882" 0 0 0 0 0 0
"4883" 1 0 0 0 0 0
"4884" 0 0 0 0 1 0
"4885" 0 0 0 1 1 1
"4886" 0 0 0 1 0 0
"4887" 1 0 0 0 1 1
"4888" 0 0 0 0 0 0
"4889" 0 0 0 0 0 0
"4890" 0 1 0 1 1 1
"4891" 0 0 0 0 1 0
"4892" 1 0 0 1 1 1
"4893" 1 0 0 0 0 0
"4894" 0 0 0 0 1 0
"4895" 1 0 0 1 0 1
"4896" 0 0 0 0 1 0
"4897" 0 0 1 0 1 1
"4898" 1 0 0 1 0 1
"4899" 0 0 0 0 1 0
"4900" 0 1 0 0 0 0
"4901" 0 0 0 1 0 0
"4902" 1 0 0 1 0 1
"4903" 0 1 0 1 1 1
"4904" 0 0 1 0 0 0
"4905" 1 0 0 0 1 1
"4906" 0 0 0 0 0 0
"4907" 1 0 0 0 0 0
"4908" 0 1 0 0 0 0
"4909" 0 0 0 0 0 0
"4910" 0 0 0 0 0 0
"4911" 0 0 0 0 0 0
"4912" 1 1 0 0 0 1
"4913" 0 0 0 0 0 0
"4914" 0 0 0 1 0 0
"4915" 1 0 0 1 1 1
"4916" 0 0 0 0 0 0
"4917" 0 1 0 1 1 1
"4918" 1 0 0 1 1 1
"4919" 1 0 0 0 1 1
"4920" 0 0 1 0 1 1
"4921" 0 1 0 0 0 0
"4922" 0 0 0 0 0 0
"4923" 0 1 0 1 0 1
"4924" 0 1 0 1 1 1
"4925" 0 1 0 1 1 1
"4926" 0 0 0 1 0 0
"4927" 0 0 0 0 0 0
"4928" 0 0 0 0 0 0
"4929" 1 0 0 0 1 1
"4930" 1 0 0 0 0 0
"4931" 0 0 1 1 1 1
"4932" 1 0 0 1 1 1
"4933" 0 0 1 0 0 0
"4934" 0 0 0 0 1 0
"4935" 1 0 0 1 1 1
"4936" 0 0 0 0 0 0
"4937" 0 1 0 1 0 1
"4938" 0 0 0 0 0 0
"4939" 0 1 0 1 1 1
"4940" 0 0 0 0 1 0
"4941" 0 0 0 0 1 0
"4942" 1 0 0 1 1 1
"4943" 1 1 0 0 0 1
"4944" 0 0 0 0 0 0
"4945" 1 0 1 0 0 1
"4946" 0 0 0 0 0 0
"4947" 1 1 0 0 1 1
"4948" 1 0 0 1 1 1
"4949" 0 0 1 0 0 0
"4950" 1 0 0 1 0 1
"4951" 1 1 0 0 1 1
"4952" 0 0 0 0 0 0
"4953" 0 0 0 0 1 0
"4954" 1 1 0 0 1 1
"4955" 0 1 1 0 0 1
"4956" 0 0 0 0 0 0
"4957" 0 0 0 0 1 0
"4958" 1 1 0 1 1 1
"4959" 1 0 0 0 1 1
"4960" 1 0 0 0 0 0
"4961" 0 1 0 0 1 1
"4962" 0 0 0 1 0 0
"4963" 1 0 0 0 0 0
"4964" 1 1 0 0 0 1
"4965" 1 1 0 1 0 1
"4966" 0 0 0 0 0 0
"4967" 0 0 0 0 0 0
"4968" 0 1 0 0 0 0
"4969" 0 0 0 1 1 1
"4970" 0 0 0 1 1 1
"4971" 0 0 0 0 1 0
"4972" 1 0 0 1 1 1
"4973" 0 1 0 0 0 0
"4974" 1 0 1 0 0 1
"4975" 0 0 0 0 1 0
"4976" 0 0 0 0 1 0
"4977" 1 0 0 0 1 1
"4978" 0 1 0 1 0 1
"4979" 0 0 0 0 1 0
"4980" 0 0 0 1 0 0
"4981" 0 0 0 0 0 0
"4982" 1 0 0 0 0 0
"4983" 0 0 0 0 0 0
"4984" 1 1 0 0 0 1
"4985" 0 0 0 1 0 0
"4986" 0 0 0 0 1 0
"4987" 1 0 0 0 0 0
"4988" 0 0 1 0 0 0
